"移动 速度 全靠 同行 衬托 ~ ,"
"上香上 香 ,"
"泪目 ,"
"八级 英语 ,"
"[ 潜在 剧透 ] 没 在 这里 呆 过 的 玩家 可以 呆 半个 小时 来 观看 彩蛋 。 ,"
"分娩 一般 的 嚎叫 ,"
"第一次 这里 被 羊妈 追 的 时候 吓死 我 了 ,"
"什么 嘛 ， 我 投 的 还 蛮准 的 嘛 ,"
"辈 吊打 ,"
"众所周知 ， 弓箭手 需要 移速 和 护甲 ， 弓箭 狂 战士 不是 很 平常 ,"
"大家 别怕 ， 进度条 还有 20 多分钟 呢 。 ,"
"rng 没有 资格 让 我们 喷 的 ， 还是 好好 夺冠 大 热门 吧 ,"
"哈哈哈 红红火火 恍恍惚惚 啊 ,"
"小嘴 抹 了 蜜 ,"
"小 裙子 呢 ? ? ? ,"
"暮光 之城   我 的 天 ,"
"猿氏 拔刀 ,"
"Dopa 两三年 前 就 讲 过 ,"
"哈哈哈 过审 王子 ,"
"卧槽 ,"
"Ig 牛 逼 ,"
"铁 的 丫皮 ,"
"红土 吧 ,"
"你 已 召唤 出伟神 ,"
"飞机 要 20 块 ,"
"爹 ,"
"右侧 海报   大概 是霞 吧 ,"
"偷刀 + 1 ， 打 他 的 时候 超级 爽 。 ,"
"啊 ～ 熊哥 好长 ～ 好棒 ,"
"时候 ,"
"还有 在 说 一下 ， 98k 八倍 在 高 都 可以 打倒 ,"
"你 还有 脸 回来 ,"
"不 不 不 这 不是 洛式 ， 这 tm 是 中 二 ヽ ( # ` Д ′ ) ノ ,"
"怪物 猎人 世界 锤子 日常 ， 手短 ,"
"jkl ： 现在 是 你 更 暴毙 ,"
"DEEP ♂ DARK ♂ FANSTY ♂ ,"
"我要 多 看 几遍 ,"
"还好 欧成 怂 ,"
"。 。 。 。 。 ,"
"蓝战非 的 等等 我 ,"
"炉石 免费 ,"
"从没 见过 如此 奇怪 的 要求 ,"
"噗嗤 这 什么 鬼 ,"
"莱瑟利 ,"
"哈哈哈哈 魔鬼 吧 你 ↓ ,"
"我们 是 冠军 ！ ,"
"火钳 刘明 ,"
"红色 ,"
"NPC 没有 智能 只有 枪法 ， 还会乱 讲话 ,"
"开心 ！ 加油 散人 ,"
"天 老板 ！ ,"
"23333333333 ,"
"势不可挡 ！ ,"
"本子 素材 ,"
"陆头 ,"
"ohhhhhhhhhhhhhhh ,"
"一直 觉得 这段 好 赞 啊 ,"
"大 机灵鬼 ！ ！ ！ ,"
"这怪 也 是 ,"
"在 丛林 集锦 看过 ,"
"我 知道 ,"
"占据 面具 ,"
"你 还是 个人 ， 看看 他 家里 还有 啥 ,"
"三分 照片 虚影 。 。 。 ,"
"要 破甲 ,"
"电锯 惊魂 ,"
"国产 《 纳米 核心 》 ， 画质 不比 这差 ,"
"这是 那个 熟悉 的 小木屋 ？ ,"
"欧成 泉水 边上 回程 ,"
"哈哈哈 红红火火 恍恍惚惚 啊 ,"
"第一 : 绝不 意气用事 ,"
"IG 牛 逼 ！ ,"
"卡 视角 啊   牛 逼 ,"
"我 曹 ？ ,"
"这 游戏 CG 做 的 好 真实 ,"
"趋炎附势 之 上校 ,"
"马 的 跑动 姿势 还会变 ， 讲究 ,"
"@ 驱魔人 ,"
"泡 ,"
"how   can   u   not ,"
"说 自己 是 小黑 的 请 自重 ,"
"bgm   鸟笼   歌手   天野月子 ,"
"奥数 凌迟 ,"
"qusu ,"
"老 E 這個 主題 真的 是 牛批 ,"
"恐怖 游戏 ,"
"最美 不过 夕阳红 ,"
"真实 ,"
"n ,"
"失踪人口 总算 回来 了 ,"
"看脸 和 看奶 ， 还是 优先 看脸 吧 ,"
"和 GTA5 一样 开头 是 冬天 ,"
"教坏 小孩子 那个 快 出去 ,"
"我选 我 爹 ,"
"跳舞 跳舞 ,"
"惊 了 ！ ,"
"返校 的 氛围 是 真的 恐怖 ,"
"不 可惜 不 可惜 ,"
"每次 2 看 逃生 的 时候 下面 一震 疼痛 ,"
"E 绅士 ,"
"23333 董事长 演技 鬼才 ,"
"范特西 ,"
"八号 打假 赛 的 提前 倒下 ,"
"灯笼 害死 狗 的   你 真是 个哈批   自己 闪现 不 交 ,"
"怪物 的 世界 。 。 接下来 要 有 骷髅 角色 登场 了 吗 ,"
"IGNB ， 我们 是 冠军 ！ ！ ！ ,"
"我秀 我 自己 ， 跟 你 没关系 ,"
"小蓝好 厉害 ,"
"你 是 魔鬼 吗 ,"
"看刀妹 空大 了 ， 不然 沙皇 要死 ,"
"如果 不说 这点 别人 就 以为 是 普通 的 吃 鸡 ,"
"艾瑞 莉娅 大型 教学 节目 ,"
"Mugen 圈子里 大家 都 知道 的 发哥 也 有 这个 neta ,"
"你好 骚 啊 ,"
"jonas 真的 厉害 ,"
"还 挺好玩 的 ,"
"我 已经 不 知道 他们 在 说 啥 了 ,"
"66666666 ,"
"队友 全 爆炸 ,"
"失踪人口 回归 ！ ！ ！ ！ ！ ,"
"我们 是 冠军 ,"
"6666 ,"
"要 恰饭 的 吗 ,"
"是 个 人才 ， 种地 去 ,"
"这劫 放射 弧真长 ,"
"快 ,"
"便 器 ,"
"mc 生存 模式 你 tm 透视 有 啥 用 ,"
"这 文案 还 叫 很棒 ？ ,"
"奈斯 ,"
"你 喝 了 黒 老妇 的 洗澡水 就是 黒 老妇 的 男人 了 ,"
"荣誉 祝福 ,"
"你 把 你 底特律 给 我 交 了 ,"
"6 ,"
"还是 他 ,"
"老陆 强 啊 ,"
"居然 嘲讽 ... 果然 gg 了 ,"
"你 史密斯 ,"
"哈哈哈 哈哈 ,"
"再 来 一次 ,"
"上 廁所遊戲 是 什麼 狀況 2333 ,"
"哈哈哈 哈哈   吔 屎 啦 雷 ,"
"666 啊 ,"
"增加 多 一条 弹幕 凑个 整 哈哈哈 哈哈哈 ,"
"绿龙 ,"
"你 咋 骗人 呢 ？ ？ ？ ？ ？ ,"
"一天 三万 ！ ,"
"加油 啊 IG ,"
"抓 抓 背 哈哈哈哈 ,"
"哈哈哈 哈哈 ,"
"boy 你 语气 怎么回事 有点 可爱 有点 想 上 … … ,"
"小索 好 可爱 ,"
"普通 的 胖次 ,"
"你 个 终极 莽夫 ！ ！ ！ ！ ,"
"狂鼠 是 我 2333 ,"
"点 我 看 鬼故事 ,"
"murder 吧 ,"
"感觉 好像 崩坏 3 ,"
"前方 臀控 福利 ！ ！ ！ ！ ！ ！ ,"
"育碧 赞助 ？ ,"
"帅哥 你 谁 ,"
"这 不 就是 payday 吗 ， 这 还是 安全 屋 呢 ， 醉 了 ,"
"秀 啊 ,"
"up 主 辛苦 了 ,"
"所以 我 就 负责 拦 一下 对面 ,"
"7777777777777 ,"
"欧根 吃 手手 ,"
"支持 ,"
"？ ？ ？ ？ ？ ,"
"哈哈哈 ,"
"什么游戏 ,"
"这个 烫死 太 搞 了 ,"
"看 的 你 满身 鸡皮疙瘩 ？ 你 知道 翻得 是 谁 吗 ？ 你 知道 我们 有 多 绝望 吗 ？ 你 绝对 没 看过 ,"
"和 我 朋友 一个 口音 - - ,"
"淦 ,"
"yap ,"
"我 。 。 又 来 了 。 。 。 ,"
"人群 中 钻出来 一个 光头 ,"
"有没有 感觉 像 就是 scp 里面 的 一个 生物 ,"
"哇 ， 这个 也 太 可爱 吧 ！ ,"
"宝蓝 小心   我 的 妈 好 温柔 ,"
"神神 神神 神神 神神 神神 神神 神神 神神 神神 神神 神神 神神 神神 ,"
"点个 收藏 ,"
"这么 怪物 嘛 。 。 。 。 ,"
"1080p ？ ,"
"mc 好评 ,"
"资本主义 没有 废物 ! ,"
"IGnb ,"
"1 ,"
"我们 这 还 就是说 抽颗 烟 ,"
"我该 出来 了 ,"
"杰学草 ,"
"然后 开门 出去 了 ,"
"派 派 ,"
"是 的 ， 像 无双 ,"
"牧 — — 师 — — ！ ,"
"哇 ,"
"僵尸 48 ,"
"所以 说 能 看到 你 不是 因为 你 开着 手电 吗 ？ ,"
"打 丧尸 的 手游 那个 死亡 扳机 了解 一下 ,"
"233333 ,"
"66666666666666666 ,"
"哇 ,"
"家里 有 两个 了   抱歉 ,"
"一 推三 666666 ,"
"善 长笛 ， 会 吉他 ,"
"先 投后 看 ， 已成 习惯 ,"
"Pdd 开 直播 了 ? ,"
"精彩 ！ ,"
"在 看 思考 思考 思考 思考 刷卡 ,"
"星爆 气流 斩 ,"
"手 好看 ,"
"66666666666666 ,"
"睡不着 来看 猩猩 ,"
"up 的 所有 猜想 好像 都 被 证实 了 ,"
"看来 国内 玩家 都 是 我 墙头草 啊 ， 哪个 赢 了 投 哪个 ,"
"- RNG ;   - rng ,"
"1 ,"
"我 即 是 天龙 ,"
"我们 是 冠军   ， 我们 是 LPL ！ ,"
"刚刚 是不是 死里逃生 以后 抗塔抗 死 了 ,"
"哦 夜色 ~ ,"
"后轮 ！ ！ ！ ,"
"这 很 真实 ,"
"正片 ,"
"玩 的 是 DOTA 吧 ？ ,"
"当当姐 ， 我 想 你 了 ,"
"没有 高能 吗 puppp ,"
"汰 ， 排水沟 过 弯 ,"
"最 喜欢 的 就是 r 星 和 顽皮 狗 ,"
"硬核 三语 解说 ,"
"挑战 模式 ,"
"666666666666666666666 ,"
"没 人 ？ ？ ？ ,"
"没有 内战 了 ， rng 回家 了 ,"
"条子 把 你 的 车车 拖走 惹 … … ,"
"尽 你 所 能 吧   但 王冠 只 属于 我 ,"
"针短 ,"
"逮虾 户 ,"
"你 是 我 心中 最美 的 云彩 ~ ~ ~ ~ ~ 23333333333 ,"
"整个 朋友圈 都 刷 爆 了   补 追 也 是 知道 结果 的 ,"
"哈哈哈哈 哈哈哈哈 ,"
"你 把 阿水 放在 后面 合适 吗 ,"
"银河 以北 ,"
"onnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ,"
"名 场面 ,"
"麻烦 举报 一下 代练 ⊙ ▽ ⊙ ,"
"杀手 47 预定 ,"
"留 辅导员 的 手机号码 哈哈哈 哈哈 ,"
"up 主是 真的 牛 逼 ,"
"那一晚 ， Flippy 终于 想起 了 他 原先 的 长度 ,"
"想起 了 聚爆 ,"
"按 Q 标记 一名 敌人 ,"
"Edmund 李 ,"
"mdzz ,"
"还有 我 EDG ,"
"ig 所有 比赛 ， 今年 全看 。 小 ig 牛 逼 ,"
"？ ？ ？ ,"
"这 段 口哨 的 BGM 是 什么 ,"
"91 陆先生 的 你 够 了 2333333 ,"
"当然 好吃 啊 ， 高级 兽肉 ！ 没玩过 塞尔达 ？ ？ ,"
"这 也 太秀 了 ,"
"大哥 大嫂 过年 好 ,"
"辛弃疾 还 行 ,"
"2333333333 ,"
"前方 高能 ,"
"这要 打到 什么 时候 啊 ,"
"哈哈哈 哈哈哈 哈哈哈 哈哈哈 ,"
"kid 自闭 ,"
"你们 觉 哪个 是 左边 ？ ,"
"ji 不要 带全 lpl 都 在 等 阿水 的 节奏 了 行 吗 对 他 不好 ,"
"我 爱 羞爹 ,"
"哈哈哈 哈哈哈 ,"
"NGA ,"
"好 厉害 ,"
"德奇 ： I   have   a   plan ,"
"电竞 古川 雄辉 ,"
"无敌 雀神 ,"
"强迫症 患者 表情 喜欢 右边 ,"
"马上 就要 GG 了 ， 想想 还 有点 小 激动 _ ( : _ 」 ∠ ) _ ,"
"我 笑 哭 了 a 哈哈哈 ,"
"ig 加油 ， 打败 fnc ！ ,"
"某京热 ,"
"6666666 ,"
"吓 我 一 跳 ,"
"发生 了 什么 ？ ？ ？ ？ ,"
"桃叽 ,"
"杜 拉拉 夺冠 记 ,"
"斯 卡哈 bba ,"
"因为 现在 机器 性能 的 提升 ， 会 使 FPS 变高 。 ,"
"这 撬棍 牛 b 啊 ,"
"猫 厂赛 高 ,"
"打嗝 了 ,"
"kiana ： ？ ？ ？ ？ ？ ？ ？ ？ ,"
"我 这 赛季 定级 都 没 打 ,"
"rng 也 回家 了 太 失望 了 真的 ,"
弹幕 :   [
"投他 丫 的 ,"
"RNG 大捞 b ,"
"可爱 鬼 ！ ,"
"你 是 音障 ,"
"笑 得 我 姨妈 疼 23333 ,"
"汪汪 大笑 ,"
"散散 太棒了 我爱你 ！ ！ ！ ,"
"2333333333333333333 ,"
"马眼 好看 的 。 。 。 。 我服 了 你 ,"
"你 往 哪里 踢 啊 ！ ！ ,"
"？ ？ ？ ,"
"又 是 一个 搞 艺术 的 ？ ,"
"真香 ,"
"6 . 后来 听说 + 2 伐木 的 天才 被 献祭 。 我 不 相信 ， 这 是 对 祖国 对 领袖 的 污蔑 。 ,"
"IG 牛 逼 ,"
"魂 一 铁匠 ？ ,"
"我们 是 冠军 ！ ,"
"溜 屠夫 即视感 ,"
"瘾君子 ,"
"寅子 的 房管 咖喱 人 都 死 完 了 ,"
"钱来 ！ ！ ,"
"bgm 惊 了 ,"
"6666666 ,"
"三渣 ？ ,"
"司马 神超 ,"
"是 啊   国内 游戏 进步 空间 很多 ,"
"靠 ,"
"痛失 亚军 ,"
"战士 ： 冷漠 ,"
"在 现场 ！ ！ ,"
"啊 哈哈哈 老贼 ！ ！ ！ ！ ,"
"感觉 打久 了 会 不会 结核 崩坏 ,"
"大哥 ！ ,"
"四个 全部 入手 ,"
"11 ,"
"爱好 是 真的 秀 ,"
"？ ？ ？ ,"
"神 ,"
"MC 的 马 _ ( : з 」 ∠ ) _ ,"
"声音 太大 了 ,"
"不 ， 还 因为 这样 最好 做 ,"
"我们 是 冠军 ! ,"
"DoinB ! ! ! ,"
"你 吼 辣 么 大声 干什么 嘛 ,"
"半夜 在 宿舍 咋办 ， 十一个 舍友 ， 不敢 笑 出声 ， 怕 被 刚 ,"
"哈哈哈哈 ,"
"哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 ,"
"BGM ： Pale   Rider - The   Heavy   Horses ,   目前 只有 虾米 可以 听 ,"
"远光 狗   就是 你 ！ ,"
"这 是 个 the   shy ,"
"金 X 的 等等 我 ,"
"鸡皮疙瘩 都 起来 了 ,"
"突然 发现 某个 场景 梦里 梦 到 过 ,"
"旧王 不会 离去   等 着 吧 ,"
"卧槽 ,"
"Bwipo 自闭 的 开始 ,"
"为了 艾尔而战 ,"
"天线宝宝 ,"
"哈哈 啊 哈哈哈 只是 为了 派 ,"
"逗我   这个 算好 ？ ,"
"極 ,"
"黑暗 大法师 ,"
"66666666666666666666666666 ,"
"威廉 尖叫 233 ,"
"哈哈哈哈 哈哈哈 ,"
"黑色 的 老 E ,"
"恐怖 如 斯 ,"
"你 不要 做 舔 狗 了 ,"
"前方 挪脸 … … ,"
"资本 原始积累 ,"
"玩家 ！ ！ ！ ,"
"小 富婆 抱抱 ,"
"pickle ？ 腌 黄瓜 ？ ,"
"大型 认亲 现场 ,"
"前方 高能 ,"
"肉鸡 theshy 今天 开始 最 喜欢 的 两个 韩国 人 ,"
"阿伊努 那 ～ ,"
"卧槽 ,"
"这个 劫 反应 太慢 了 ,"
"水晶 漏电 ,"
"headhunterz ,"
"不 就 开服 卡 吗 现在 11 号 还 卡 ？ 别 揪 着 这点 不放 了 恶心 的 很 。 ,"
"再 来 一遍 ,"
"？ ？ ？ ,"
"左边 总是 会 xjb 摆 几个 快死了 一顿 骚 操作 救回来 ,"
"上塔 什么 时候 推 的 ？ ？ ？ ,"
"久   等   了 ,"
"666666 ,"
"这 屋子 是 真的 米奇 ♂ 妙妙屋 ,"
} {
"卧槽 ,"
"因为 嫂子 ,"
"卧槽 ， 打 了 4 个 还是 满血 。 ,"
"真实 峡谷 ,"
"高产 似 那 啥 ,"
"極 ,"
"我 的 声望 啊 ,"
"车万 大法 好 ,"
"出道 就 冠军 的 很多 呀 。 FakerMarin 也 是 ,"
"暴雪 CG 永远 第一 ,"
"左边 纠缠 好 厉害 ,"
"嘤 嘤 嘤 ,"
"什 ~ ~ ~ ~ ~ ~ 魔鬼 ,"
"神小陌 进来 挨打 ,"
"午时 已到 （ 手动 ,"
"有 谁 听到 钟声 了 -   ? ? ( ? ? ? ? ? ) ,"
"哈哈哈哈 ,"
"太 硬核 ,"
"这 战斗力 和 《 我 ， 机器人 》 的 差太多 了 ,"
"神超 ,"
"强烈要求 gta5 补档 ,"
"东哥 真的 骚 ,"
"你 怎么 知道 他们 是 仿生 人 ,"
"没有 尾   行 的 厕所 吗 ,"
"我 收到 了 召唤 ， 我 必须 回应 ， 一如既往 ,"
"没 人 ？ ,"
"他 在 唱 啥 ？ ,"
"说完 平射 的 空 了 两箭 ,"
"弹幕 真的 无 语 ， 人均 宗师 ? ,"
"天秀 ,"
"敖 厂长 ？ ？ ,"
"其实 fnc 不 拿 剑魔 ， ig 是 不会 拿 杰斯 的 ， fnc 前 三 ban 每一 ban 都 把 自己 玩死 了 ,"
"那就是说 还 留 着 和 麦克雷 的 合照 啊 ,"
"每日 一遍 ,"
"666666666666666 ,"
"羊妈 ！ ！ ！ ,"
"EDG ！ ,"
"30CM ,"
"我 是   火车 王 ！ ,"
"有意思 ,"
"boy 哈哈哈 哈哈哈 哈哈哈 哈哈哈 ,"
"一 t 条龙 完毕 ,"
"万一 人家 把 鼠标 灵敏 调低 了 呢 ,"
"早 氧气瓶 便宜 卖 了 嘿 … ！ ！ ！ ！ ,"
"懒凯隐   出 飓风   你们 是 有 多 闲 ... ,"
"逮虾 妇 ,"
"几个 ？ ？ ？ ,"
"2333333333 ,"
"医者 难自医 啊 ,"
"佐伊 好像 佐贺 偶像 里 的 莉莉 呀 ,"
"E 只 乌龟 ！ ,"
"脏手 鳖 碰 那些 符文 ， 鲜血 必将 泼洒 ,"
"毕竟 你 阿育   用心 做 CG ,"
"23333333333 ,"
"太 铁头 了 ,"
"我 居然 真信 了 你 是 来 修锁 的 。 。 。 ,"
"手枪 换 飞机 ， 血 赚 ,"
"辣 妹儿 ～ ,"
"我 很 中意 你 ,"
"滚出 我 电脑 ,"
"暂停 ,"
"笑 死 我 了 ,"
"世界 聚焦 于 你 ,"
"化学 老师 的 假酒 ,"
"酱 爆 ， 似 你 么 ,"
"战地记者 ,"
"我 跟 你 说   电棍 就是 世界 第一 中单 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ,"
"和   平   友   善 ,"
"真香 ,"
"发牌 员 给 你 脸 了 自己 不要 的 ,"
"沙雕 牛仔 日常 ,"
"、 、 、 ,"
"一个 要 懂得 了解 地形 的 驱魔人 ,"
"哈哈哈哈 哈哈哈 哈哈哈 ,"
"？ ？ ？ ,"
"盗版 主播 哈哈哈 哈哈哈 ,"
"弹幕 护体 ,"
"盲怒 ,"
"哇 这 伤害 ,"
"狗师 ， 小智 不共戴天 ,"
"在 现场 ,"
"斯巴达 ！ ,"
"左边 表情 笑 死 我 了 ,"
"这里 解释一下 ， 为什么 感觉 pdd 培养 ning ， 貌似 ning 原来 是 pdd 的 vg 战队 的 ， 也 是 被 ig 借 过去 了 ,"
"吓死 了 啊啊啊 ,"
"你 会 回来 的 ,"
"因为 塞恩 可以 无视 防御 塔 ,"
"没人 吗 ？ ,"
"我 感觉 the   shy   还是 适合 状态 r   想想 杰斯   想想 剑魔 .. 想想 他 从 不用 螃蟹 ... ,"
"我 是 你 粉丝 ,"
"穷 的 真实 ,"
"喝点 B 酒 ， 下手 没轻没重 的 ,"
"又 是 你 ,"
"2333333 ,"
"666 ,"
"狐狸 的 高丽 风情   那 就是 瓜皮 。 。 。 真的 ！ ！ ！ ,"
"这 只是 降调 。 。 。 ,"
"我 虽然 菜 ， 才 铂金 ， 但是 我 喜欢 秒 光 地图 ， 那样 显得 我 牛 b ,"
"LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL ,"
"电子商务 ,"
"卧槽 ？ ！ ！ ！ ！ 夫人 ！ ！ ！ ,"
"神秘岛 ， 好怀念 ,"
"感觉 C 菌 不是 一个 侦探 迷 ,"
"2333 ,"
"排排站 ， 吃 子弹 ,"
"IG 冠军 ,"
"国产 动作 日常 抄 鬼泣 ,"
"牛 ,"
"湖边 小屋 ,"
"为什么 参考 南京大屠杀 ？ 有病 吧 ,"
"恐怖 来 来 ,"
"我 发现 4 个 KDA ， 3 个会 隐身 。 。 。 。 ,"
"悠悠 妹   又 是 李 ,"
"用 暗器   冰火 标 无敌 的 ,"
"珊瑚岛 上 的 死光 ,"
"尿 了 ,"
"大爷 的 ,"
"为什么 我 看到 了 散 ,"
"？ ？ ？ 你们 能 看见 画面 ？ 是 我 眼瞎 了 ？ ,"
"是 你 脑袋 大 ,"
"６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ６ ,"
"裤子 脱 了 吗 ,"
"66666666666 排面 ,"
"惊 不 惊喜 ， 意 不 意外 ,"
"好 棒 啊 ， 爱 你 散 人 ,"
"男主 又 不是 中国 人 ， 为什么 血是 绿 的 ？ ,"
"贼 模拟器 ,"
"？ ,"
"the   shy 的 嘴 ， 骗人 的 鬼 ？ ,"
"这 反应 是 真 tm 快 ， 跟 韩国 人 打 比赛 得 细到 心理战 才行 ， 常规 套路 不行 ,"
"猛虎 p 的 别跑 ,"
"别说 了 ， 我 给 赛 利亚 花 了 一个 复活 币 ,"
"素质 极低 ,"
"虹 猫 蓝 兔 的 你 过来 ,"
"哈哈哈 哈哈哈 ,"
"emm ,"
"最炫 民族 风 过来 的 ,"
"ig 痛失 亚军 含泪 夺冠 ,"
"6666 ,"
"开心 ^ _ ^ ^ _ ^ ,"
"最 奇葩 的 这货 自己 认为 自己 是 发育 流 ,"
"我 发誓 最后 一把 ,"
"怪不得 最近 一到 晋级 赛 就是 连 着 三 把 塞恩 送头 ,"
"？ ？ ？ ？ ？ ？ ？ ？ ？ ,"
"超能力 ： 超 有钱 ... ,"
"好 的 半藏 ,"
"主要 看线 上 吧 ,"
"米 奇妙 妙屋 的 简直 要 笑 疯 ,"
"50 ？ ,"
"6666666666666666 ,"
"闭嘴 啊 ！ ,"
"神偷 手 番茄 ,"
"推特之王 ,"
"达康 书记 ,"
"1 ,"
"哈哈哈哈 ,"
"233 ,"
"文化 主播 ,"
"卢本伟 牛 逼 ,"
"节能 办公室 ,"
"哇 好多 紫菜 ,"
"reol ！ ！ ！ 茶树 ！ ！ ！ ,"
"燃茶 牛 逼 ！ ,"
"单手 扛 鹿 ,"
"握草 ,"
"是 个 捞 比 [ 滑稽 ] ,"
"这 很 蝙蝠侠 ,"
"圣盔 谷 红红火火 哈哈哈 ,"
"要 啥 电视机 ,"
"小偷 模拟器 ,"
"队友 0 / 18 / 5   我们 都 赢 了 ,"
"只有 IG 能 让 我 平静 RNG 回家 的 心情 了 ,"
"6666666666 ,"
"这手速 果然 是 单身 十几年 ,"
"忧郁 蓝调 ,"
"狗 没事 做 ,"
"双 c 在家 还 拿 大龙 ,"
"懒惰 ,"
"233333 ,"
"6666666 ,"
"亿万 僵尸 ,"
"高产 了 ,"
"我 黑切 呢 ？ ？ ？ ,"
"哇 靠 ， 看 直播 之后 没有 复习 ， 都 忘记 这 局 怎么 打赢 的 了 。 原来 前期 有点 炸 ？ ,"
"哈哈哈哈 ,"
"厄 加特 ,"
"啊 啊啊啊 燃 ,"
"两边 都 要 看 我 好 累 ,"
"红警 ！ ,"
"哈哈哈 ,"
"明年 会 更好 更强 ,"
"企业 文化 ,"
"开哥 我 想 你 了 ,"
"笑 疯 ,"
"阿北 ,"
"锤石 2333 ,"
"23333 ,"
"哈哈哈哈 ,"
"辣个 蓝人 ,"
"说实话 当时 没 听 他们 队内 语音 还 以为 他们 好 冷静 哈哈哈 哈哈 ,"
"1 ,"
"你 上 香 祭拜 就是 以 我 卢氏 为荣 ,"
"舔 狗 ？ 不 可能 的   我 手机 根本 带不起 ！ ,"
"洗钱 的 奇迹 ,"
"我   摔   我   自   己 ,"
"逼真 ,"
"对面 厉害 ,"
"cn .   起 ！ ,"
"6666666 ,"
"是 日本 ,"
"11 月 20 号 了 ， 每次 吃饭 都 开 这场 比赛 ， 下饭 ,"
"你 还是 个人 ？ ,"
"JJ 还行 ,"
"众所周知 ， 食物 是 可以 挖 的 ,"
"生 也 走得慢 ， 死 也 走得慢 ,"
"啪啪 啪啪 啪啪 啪啪 啪啪 ,"
"全   员   弓   手 ,"
"气派 ,"
"表面 评论 ， 其实 嘴角 疯狂 上扬 ,"
"招招 走 下三路 ,"
"隔壁 乡村 正义 有 羊角 ,"
"嘛 意思 弟弟 ,"
"TS ： 我 劝 你们 不要 出 泉水 不然 我 生气 了 ,"
"好痛 ， 好痛 ,"
"好怕 ,"
"玩成 了 GTA5 ,"
"墨鱼 是 世界 上 最好 的 队友 ,"
"先 心疼 一下 月 轮 ,"
"开始 要 自闭 了 ,"
